year,week,start_date,end_date,district,leptospirosis_cases_week,leptospirosis_cases_cumulative,parse_method,source_pdf
2007,9,2007.02.24,2007.03.02,Ampara,0,0,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Trincomalee,0,0,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Kurunegala,1,9,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Puttalam,0,3,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Anuradhapura,0,8,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Polonnaruwa,0,11,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Badulla,0,13,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Monaragala,2,12,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Ratnapura,3,15,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,9,2007.02.24,2007.03.02,Kegalle,0,20,pymupdf_v10,pdfs\2007_w09_vol_34_no_09_english.pdf
2007,10,2007.03.03,2007.03.09,Colombo,1,25,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Gampaha,6,21,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Kalutara,1,20,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Kandy,1,25,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Matale,1,13,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Nuwara Eliya,0,5,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Galle,0,15,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Hambantota,1,13,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Matara,10,30,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Jaffna,0,0,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Mannar,0,0,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Ampara,0,0,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Trincomalee,1,1,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Kurunegala,0,9,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Puttalam,1,4,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Anuradhapura,0,9,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Polonnaruwa,0,11,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Badulla,1,14,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Monaragala,2,14,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Ratnapura,0,16,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,10,2007.03.03,2007.03.09,Kegalle,0,20,pymupdf_v10,pdfs\2007_w10_vol_34_no_10_english.pdf
2007,11,2007.03.10,2007.03.16,Colombo,0,25,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Gampaha,9,32,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Kalutara,3,23,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Kandy,1,26,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Matale,0,13,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Nuwara Eliya,0,5,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Galle,0,15,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Hambantota,0,13,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Matara,6,36,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Jaffna,0,0,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Mannar,0,0,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Ampara,0,0,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Trincomalee,0,1,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Kurunegala,0,9,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Puttalam,0,4,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Anuradhapura,0,9,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Polonnaruwa,0,11,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Badulla,1,15,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Monaragala,0,14,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Ratnapura,0,16,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,11,2007.03.10,2007.03.16,Kegalle,4,24,pymupdf_v10,pdfs\2007_w11_vol_34_no_11_english.pdf
2007,12,2007.03.17,2007.03.23,Colombo,3,28,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Gampaha,16,49,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Kalutara,7,30,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Kandy,2,28,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Matale,0,13,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Nuwara Eliya,0,5,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Galle,4,19,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Hambantota,2,15,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Matara,5,41,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Jaffna,0,0,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Mannar,0,0,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Ampara,0,0,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Trincomalee,0,1,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Kurunegala,0,9,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Puttalam,0,4,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Anuradhapura,0,9,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Polonnaruwa,0,11,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Badulla,0,15,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Monaragala,1,15,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Ratnapura,1,18,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,12,2007.03.17,2007.03.23,Kegalle,1,25,pymupdf_v10,pdfs\2007_w12_vol_34_no_12_english.pdf
2007,13,2007.03.24,2007.03.30,Colombo,5,33,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Gampaha,6,56,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Kalutara,1,31,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Kandy,0,28,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Matale,0,13,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Nuwara Eliya,1,6,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Galle,0,19,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Hambantota,0,15,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Matara,4,45,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Jaffna,0,0,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Mannar,0,0,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Ampara,0,0,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Trincomalee,0,1,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Kurunegala,0,9,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Puttalam,1,5,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Anuradhapura,0,9,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Polonnaruwa,1,12,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Badulla,0,15,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Monaragala,0,15,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Ratnapura,0,18,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,13,2007.03.24,2007.03.30,Kegalle,2,29,pymupdf_v10,pdfs\2007_w13_vol_34_no_13_english.pdf
2007,14,2007.03.31,2007.04.06,Colombo,4,37,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Gampaha,5,73,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Kalutara,6,37,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Kandy,4,33,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Matale,0,13,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Nuwara Eliya,0,6,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Galle,0,19,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Hambantota,0,15,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Matara,7,52,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Jaffna,0,0,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Mannar,0,0,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Ampara,0,0,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Trincomalee,0,1,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Kurunegala,1,10,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Puttalam,0,5,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Anuradhapura,0,9,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Polonnaruwa,0,12,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Badulla,1,16,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Monaragala,1,16,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Ratnapura,0,18,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,14,2007.03.31,2007.04.06,Kegalle,2,31,pymupdf_v10,pdfs\2007_w14_vol_34_no_14_english.pdf
2007,15,2007.04.07,2007.04.13,Colombo,1,39,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Gampaha,7,90,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Kalutara,4,42,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Kandy,0,33,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Matale,0,13,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Nuwara Eliya,0,6,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Galle,1,20,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Hambantota,0,15,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Matara,2,54,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Jaffna,0,0,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Mannar,0,0,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Ampara,0,0,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Trincomalee,0,1,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Kurunegala,0,10,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Puttalam,2,7,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Anuradhapura,1,10,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Polonnaruwa,2,14,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Badulla,1,17,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Monaragala,2,18,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Ratnapura,1,19,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,15,2007.04.07,2007.04.13,Kegalle,3,35,pymupdf_v10,pdfs\2007_w15_vol_34_no_15_english.pdf
2007,16,2007.04.14,2007.04.20,Colombo,1,40,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Gampaha,6,98,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Kalutara,0,42,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Kandy,0,33,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Matale,0,13,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Nuwara Eliya,0,6,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Galle,0,20,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Hambantota,1,16,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Matara,5,61,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Jaffna,0,0,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Mannar,0,0,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Ampara,0,0,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Trincomalee,0,1,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Kurunegala,0,10,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Puttalam,0,7,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Anuradhapura,0,10,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Polonnaruwa,0,14,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Badulla,1,18,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Monaragala,1,19,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Ratnapura,1,21,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,16,2007.04.14,2007.04.20,Kegalle,0,35,pymupdf_v10,pdfs\2007_w16_vol_34_no_16_english.pdf
2007,17,2007.04.21,2007.04.27,Colombo,9,54,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Gampaha,7,112,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Kalutara,2,47,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Kandy,2,35,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Matale,1,17,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Nuwara Eliya,0,6,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Galle,5,26,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Hambantota,1,17,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Matara,5,77,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Jaffna,0,0,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Kilinochchi,0,0,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Mannar,0,0,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Vavuniya,0,2,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Mullaitivu,0,0,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Batticaloa,0,0,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Ampara,0,0,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Trincomalee,0,1,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Kurunegala,0,10,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Puttalam,4,13,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Anuradhapura,0,10,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Polonnaruwa,1,15,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Badulla,2,21,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Monaragala,0,20,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Ratnapura,0,22,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,17,2007.04.21,2007.04.27,Kegalle,0,38,pymupdf_v10,pdfs\2007_w17_vol_34_no_17_english.pdf
2007,18,2007.04.28,2007.05.04,Colombo,0,54,pymupdf_v10,pdfs\2007_w18_vol_34_no_18_english.pdf
2007,18,2007.04.28,2007.05.04,Gampaha,1,112,pymupdf_v10,pdfs\2007_w18_vol_34_no_18_english.pdf
2007,18,2007.04.28,2007.05.04,Kalutara,2,47,pymupdf_v10,pdfs\2007_w18_vol_34_no_18_english.pdf
2007,18,2007.04.28,2007.05.04,Kandy,0,35,pymupdf_v10,pdfs\2007_w18_vol_34_no_18_english.pdf
2007,18,2007.04.28,2007.05.04,Matale,0,17,pymupdf_v10,pdfs\2007_w18_vol_34_no_18_english.pdf
2007,18,2007.04.28,2007.05.04,Nuwara Eliya,0,6,pymupdf_v10,pdfs\2007_w18_vol_34_no_18_english.pdf
2007,18,2007.04.28,2007.05.04,Galle,0,26,pymupdf_v10,pdfs\2007_w18_vol_34_no_18_english.pdf
